"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.60100000000E+010, -5.36672377175E+000, +0.00000000000E+000
+1.60218750000E+010, -5.37812085243E+000, +0.00000000000E+000
+1.60337500000E+010, -5.37007502618E+000, +0.00000000000E+000
+1.60456250000E+010, -5.29007046074E+000, +0.00000000000E+000
+1.60575000000E+010, -5.15492958551E+000, +0.00000000000E+000
+1.60693750000E+010, -4.96830493331E+000, +0.00000000000E+000
+1.60812500000E+010, -4.77605304796E+000, +0.00000000000E+000
+1.60931250000E+010, -4.62136220891E+000, +0.00000000000E+000
+1.61050000000E+010, -4.50747394573E+000, +0.00000000000E+000
+1.61168750000E+010, -4.46073896253E+000, +0.00000000000E+000
+1.61287500000E+010, -4.44709393068E+000, +0.00000000000E+000
+1.61406250000E+010, -4.50052887423E+000, +0.00000000000E+000
+1.61525000000E+010, -4.64437930564E+000, +0.00000000000E+000
+1.61643750000E+010, -4.73970124527E+000, +0.00000000000E+000
+1.61762500000E+010, -4.85938513329E+000, +0.00000000000E+000
+1.61881250000E+010, -4.93970234455E+000, +0.00000000000E+000
+1.62000000000E+010, -4.99007795980E+000, +0.00000000000E+000
+1.62118750000E+010, -5.00893362202E+000, +0.00000000000E+000
+1.62237500000E+010, -5.00246980638E+000, +0.00000000000E+000
+1.62356250000E+010, -4.97995832230E+000, +0.00000000000E+000
+1.62475000000E+010, -4.96713494893E+000, +0.00000000000E+000
+1.62593750000E+010, -4.94793598434E+000, +0.00000000000E+000
+1.62712500000E+010, -4.94977812742E+000, +0.00000000000E+000
+1.62831250000E+010, -4.99556907809E+000, +0.00000000000E+000
+1.62950000000E+010, -5.09421359570E+000, +0.00000000000E+000
+1.63068750000E+010, -5.12303767731E+000, +0.00000000000E+000
+1.63187500000E+010, -5.18481118148E+000, +0.00000000000E+000
+1.63306250000E+010, -5.24804984753E+000, +0.00000000000E+000
+1.63425000000E+010, -5.23878657243E+000, +0.00000000000E+000
+1.63543750000E+010, -5.19023892281E+000, +0.00000000000E+000
+1.63662500000E+010, -5.09598998841E+000, +0.00000000000E+000
+1.63781250000E+010, -4.94489989056E+000, +0.00000000000E+000
+1.63900000000E+010, -4.74749998213E+000, +0.00000000000E+000
+1.64018750000E+010, -4.54631339291E+000, +0.00000000000E+000
+1.64137500000E+010, -4.42342054141E+000, +0.00000000000E+000
+1.64256250000E+010, -4.26600053292E+000, +0.00000000000E+000
+1.64375000000E+010, -4.22406387901E+000, +0.00000000000E+000
+1.64493750000E+010, -4.23081905498E+000, +0.00000000000E+000
+1.64612500000E+010, -4.29348906122E+000, +0.00000000000E+000
+1.64731250000E+010, -4.40571409853E+000, +0.00000000000E+000
+1.64850000000E+010, -4.49540302795E+000, +0.00000000000E+000
+1.64968750000E+010, -4.53399024386E+000, +0.00000000000E+000
+1.65087500000E+010, -4.61653273598E+000, +0.00000000000E+000
+1.65206250000E+010, -4.63113385426E+000, +0.00000000000E+000
+1.65325000000E+010, -4.65769932028E+000, +0.00000000000E+000
+1.65443750000E+010, -4.55164790124E+000, +0.00000000000E+000
+1.65562500000E+010, -4.52190187617E+000, +0.00000000000E+000
+1.65681250000E+010, -4.42175285030E+000, +0.00000000000E+000
+1.65800000000E+010, -4.37812724484E+000, +0.00000000000E+000
+1.65918750000E+010, -4.35519298213E+000, +0.00000000000E+000
+1.66037500000E+010, -4.37269784613E+000, +0.00000000000E+000
+1.66156250000E+010, -4.38353322067E+000, +0.00000000000E+000
+1.66275000000E+010, -4.46889630982E+000, +0.00000000000E+000
+1.66393750000E+010, -4.52928591738E+000, +0.00000000000E+000
+1.66512500000E+010, -4.59270236865E+000, +0.00000000000E+000
+1.66631250000E+010, -4.67553932216E+000, +0.00000000000E+000
+1.66750000000E+010, -4.70084387125E+000, +0.00000000000E+000
+1.66868750000E+010, -4.72457146117E+000, +0.00000000000E+000
+1.66987500000E+010, -4.71778309604E+000, +0.00000000000E+000
+1.67106250000E+010, -4.63023012498E+000, +0.00000000000E+000
+1.67225000000E+010, -4.52676844660E+000, +0.00000000000E+000
+1.67343750000E+010, -4.44806150659E+000, +0.00000000000E+000
+1.67462500000E+010, -4.34874385523E+000, +0.00000000000E+000
+1.67581250000E+010, -4.27085580143E+000, +0.00000000000E+000
+1.67700000000E+010, -4.22300834278E+000, +0.00000000000E+000
+1.67818750000E+010, -4.23695649241E+000, +0.00000000000E+000
+1.67937500000E+010, -4.22246304474E+000, +0.00000000000E+000
+1.68056250000E+010, -4.26723037758E+000, +0.00000000000E+000
+1.68175000000E+010, -4.34378318497E+000, +0.00000000000E+000
+1.68293750000E+010, -4.36272554704E+000, +0.00000000000E+000
+1.68412500000E+010, -4.36581131266E+000, +0.00000000000E+000
+1.68531250000E+010, -4.39724432104E+000, +0.00000000000E+000
+1.68650000000E+010, -4.37570854491E+000, +0.00000000000E+000
+1.68768750000E+010, -4.34273682828E+000, +0.00000000000E+000
+1.68887500000E+010, -4.30250606325E+000, +0.00000000000E+000
+1.69006250000E+010, -4.29484157582E+000, +0.00000000000E+000
+1.69125000000E+010, -4.32916862766E+000, +0.00000000000E+000
+1.69243750000E+010, -4.38324358931E+000, +0.00000000000E+000
+1.69362500000E+010, -4.51099135443E+000, +0.00000000000E+000
+1.69481250000E+010, -4.68487698531E+000, +0.00000000000E+000
+1.69600000000E+010, -4.88677486298E+000, +0.00000000000E+000
+1.69718750000E+010, -5.12603469518E+000, +0.00000000000E+000
+1.69837500000E+010, -5.30487937804E+000, +0.00000000000E+000
+1.69956250000E+010, -5.49839555515E+000, +0.00000000000E+000
+1.70075000000E+010, -5.61155726941E+000, +0.00000000000E+000
+1.70193750000E+010, -5.69025454243E+000, +0.00000000000E+000
+1.70312500000E+010, -5.67095972788E+000, +0.00000000000E+000
+1.70431250000E+010, -5.69186845325E+000, +0.00000000000E+000
+1.70550000000E+010, -5.58941671018E+000, +0.00000000000E+000
+1.70668750000E+010, -5.51138912731E+000, +0.00000000000E+000
+1.70787500000E+010, -5.48466199925E+000, +0.00000000000E+000
+1.70906250000E+010, -5.39279048372E+000, +0.00000000000E+000
+1.71025000000E+010, -5.40317714796E+000, +0.00000000000E+000
+1.71143750000E+010, -5.37757141762E+000, +0.00000000000E+000
+1.71262500000E+010, -5.43312224218E+000, +0.00000000000E+000
+1.71381250000E+010, -5.51285545637E+000, +0.00000000000E+000
+1.71500000000E+010, -5.52632664219E+000, +0.00000000000E+000
+1.71618750000E+010, -5.60153267944E+000, +0.00000000000E+000
+1.71737500000E+010, -5.54129380858E+000, +0.00000000000E+000
+1.71856250000E+010, -5.47993797426E+000, +0.00000000000E+000
+1.71975000000E+010, -5.38246288415E+000, +0.00000000000E+000
+1.72093750000E+010, -5.28313549245E+000, +0.00000000000E+000
+1.72212500000E+010, -5.11675742233E+000, +0.00000000000E+000
+1.72331250000E+010, -4.98489623414E+000, +0.00000000000E+000
+1.72450000000E+010, -4.88059744013E+000, +0.00000000000E+000
+1.72568750000E+010, -4.79677210527E+000, +0.00000000000E+000
+1.72687500000E+010, -4.76158579967E+000, +0.00000000000E+000
+1.72806250000E+010, -4.77341868823E+000, +0.00000000000E+000
+1.72925000000E+010, -4.84264876175E+000, +0.00000000000E+000
+1.73043750000E+010, -4.88089260921E+000, +0.00000000000E+000
+1.73162500000E+010, -4.93277424603E+000, +0.00000000000E+000
+1.73281250000E+010, -4.96011554183E+000, +0.00000000000E+000
+1.73400000000E+010, -4.97229062993E+000, +0.00000000000E+000
+1.73518750000E+010, -4.93980361876E+000, +0.00000000000E+000
+1.73637500000E+010, -4.93783029390E+000, +0.00000000000E+000
+1.73756250000E+010, -4.84887181384E+000, +0.00000000000E+000
+1.73875000000E+010, -4.77772002713E+000, +0.00000000000E+000
+1.73993750000E+010, -4.67870337006E+000, +0.00000000000E+000
+1.74112500000E+010, -4.69690781440E+000, +0.00000000000E+000
+1.74231250000E+010, -4.68782288674E+000, +0.00000000000E+000
+1.74350000000E+010, -4.65069963019E+000, +0.00000000000E+000
+1.74468750000E+010, -4.70497339414E+000, +0.00000000000E+000
+1.74587500000E+010, -4.67429335149E+000, +0.00000000000E+000
+1.74706250000E+010, -4.62330911667E+000, +0.00000000000E+000
+1.74825000000E+010, -4.64743786708E+000, +0.00000000000E+000
+1.74943750000E+010, -4.58988693030E+000, +0.00000000000E+000
+1.75062500000E+010, -4.51739961225E+000, +0.00000000000E+000
+1.75181250000E+010, -4.42250086029E+000, +0.00000000000E+000
+1.75300000000E+010, -4.38609944469E+000, +0.00000000000E+000
+1.75418750000E+010, -4.29106990250E+000, +0.00000000000E+000
+1.75537500000E+010, -4.24702253000E+000, +0.00000000000E+000
+1.75656250000E+010, -4.26699957746E+000, +0.00000000000E+000
+1.75775000000E+010, -4.27769474284E+000, +0.00000000000E+000
+1.75893750000E+010, -4.31972287475E+000, +0.00000000000E+000
+1.76012500000E+010, -4.34503434349E+000, +0.00000000000E+000
+1.76131250000E+010, -4.42608387678E+000, +0.00000000000E+000
+1.76250000000E+010, -4.48421059365E+000, +0.00000000000E+000
+1.76368750000E+010, -4.48135942551E+000, +0.00000000000E+000
+1.76487500000E+010, -4.47992383810E+000, +0.00000000000E+000
+1.76606250000E+010, -4.48603700032E+000, +0.00000000000E+000
+1.76725000000E+010, -4.44196132994E+000, +0.00000000000E+000
+1.76843750000E+010, -4.38403842989E+000, +0.00000000000E+000
+1.76962500000E+010, -4.35423786846E+000, +0.00000000000E+000
+1.77081250000E+010, -4.28483868649E+000, +0.00000000000E+000
+1.77200000000E+010, -4.21047574165E+000, +0.00000000000E+000
+1.77318750000E+010, -4.21133552782E+000, +0.00000000000E+000
+1.77437500000E+010, -4.20802298409E+000, +0.00000000000E+000
+1.77556250000E+010, -4.21410589234E+000, +0.00000000000E+000
+1.77675000000E+010, -4.25392044403E+000, +0.00000000000E+000
+1.77793750000E+010, -4.24332124647E+000, +0.00000000000E+000
+1.77912500000E+010, -4.33027901298E+000, +0.00000000000E+000
+1.78031250000E+010, -4.40691327702E+000, +0.00000000000E+000
+1.78150000000E+010, -4.47487140100E+000, +0.00000000000E+000
+1.78268750000E+010, -4.60067590099E+000, +0.00000000000E+000
+1.78387500000E+010, -4.67114821115E+000, +0.00000000000E+000
+1.78506250000E+010, -4.68516736101E+000, +0.00000000000E+000
+1.78625000000E+010, -4.79507777275E+000, +0.00000000000E+000
+1.78743750000E+010, -4.75809869067E+000, +0.00000000000E+000
+1.78862500000E+010, -4.74668609967E+000, +0.00000000000E+000
+1.78981250000E+010, -4.69491306634E+000, +0.00000000000E+000
+1.79100000000E+010, -4.60212662496E+000, +0.00000000000E+000
+1.79218750000E+010, -4.46660986459E+000, +0.00000000000E+000
+1.79337500000E+010, -4.40443668091E+000, +0.00000000000E+000
+1.79456250000E+010, -4.31993731087E+000, +0.00000000000E+000
+1.79575000000E+010, -4.22246031296E+000, +0.00000000000E+000
+1.79693750000E+010, -4.18428845566E+000, +0.00000000000E+000
+1.79812500000E+010, -4.17476007055E+000, +0.00000000000E+000
+1.79931250000E+010, -4.15092227896E+000, +0.00000000000E+000
+1.80050000000E+010, -4.11987358489E+000, +0.00000000000E+000
+1.80168750000E+010, -4.09097603768E+000, +0.00000000000E+000
+1.80287500000E+010, -4.07825637214E+000, +0.00000000000E+000
+1.80406250000E+010, -4.02475259808E+000, +0.00000000000E+000
+1.80525000000E+010, -3.99499222759E+000, +0.00000000000E+000
+1.80643750000E+010, -3.94226700674E+000, +0.00000000000E+000
+1.80762500000E+010, -3.92369580487E+000, +0.00000000000E+000
+1.80881250000E+010, -3.92962611769E+000, +0.00000000000E+000
+1.81000000000E+010, -3.95871052139E+000, +0.00000000000E+000
+1.81118750000E+010, -4.02031982487E+000, +0.00000000000E+000
+1.81237500000E+010, -4.09544435550E+000, +0.00000000000E+000
+1.81356250000E+010, -4.19560147493E+000, +0.00000000000E+000
+1.81475000000E+010, -4.22578831837E+000, +0.00000000000E+000
+1.81593750000E+010, -4.32000972919E+000, +0.00000000000E+000
+1.81712500000E+010, -4.37124289744E+000, +0.00000000000E+000
+1.81831250000E+010, -4.38565122822E+000, +0.00000000000E+000
+1.81950000000E+010, -4.43140544159E+000, +0.00000000000E+000
+1.82068750000E+010, -4.38561466576E+000, +0.00000000000E+000
+1.82187500000E+010, -4.38670587950E+000, +0.00000000000E+000
+1.82306250000E+010, -4.37946162001E+000, +0.00000000000E+000
+1.82425000000E+010, -4.34225531507E+000, +0.00000000000E+000
+1.82543750000E+010, -4.34306022415E+000, +0.00000000000E+000
+1.82662500000E+010, -4.35802884376E+000, +0.00000000000E+000
+1.82781250000E+010, -4.41575411962E+000, +0.00000000000E+000
+1.82900000000E+010, -4.38070944094E+000, +0.00000000000E+000
+1.83018750000E+010, -4.44042808241E+000, +0.00000000000E+000
+1.83137500000E+010, -4.49735461501E+000, +0.00000000000E+000
+1.83256250000E+010, -4.45339153608E+000, +0.00000000000E+000
+1.83375000000E+010, -4.46358171962E+000, +0.00000000000E+000
+1.83493750000E+010, -4.43671999845E+000, +0.00000000000E+000
+1.83612500000E+010, -4.35313446637E+000, +0.00000000000E+000
+1.83731250000E+010, -4.24948586967E+000, +0.00000000000E+000
+1.83850000000E+010, -4.17961532285E+000, +0.00000000000E+000
+1.83968750000E+010, -4.12695135449E+000, +0.00000000000E+000
+1.84087500000E+010, -4.07326188236E+000, +0.00000000000E+000
+1.84206250000E+010, -4.12206824972E+000, +0.00000000000E+000
+1.84325000000E+010, -4.13388018283E+000, +0.00000000000E+000
+1.84443750000E+010, -4.18085701125E+000, +0.00000000000E+000
+1.84562500000E+010, -4.24846026134E+000, +0.00000000000E+000
+1.84681250000E+010, -4.34326277005E+000, +0.00000000000E+000
+1.84800000000E+010, -4.41718603651E+000, +0.00000000000E+000
+1.84918750000E+010, -4.46286644943E+000, +0.00000000000E+000
+1.85037500000E+010, -4.52704396316E+000, +0.00000000000E+000
+1.85156250000E+010, -4.55419826614E+000, +0.00000000000E+000
+1.85275000000E+010, -4.51586513536E+000, +0.00000000000E+000
+1.85393750000E+010, -4.47627481284E+000, +0.00000000000E+000
+1.85512500000E+010, -4.41512607184E+000, +0.00000000000E+000
+1.85631250000E+010, -4.37174407110E+000, +0.00000000000E+000
+1.85750000000E+010, -4.33067156404E+000, +0.00000000000E+000
+1.85868750000E+010, -4.31750090781E+000, +0.00000000000E+000
+1.85987500000E+010, -4.27069210030E+000, +0.00000000000E+000
+1.86106250000E+010, -4.25701995779E+000, +0.00000000000E+000
+1.86225000000E+010, -4.27346534832E+000, +0.00000000000E+000
+1.86343750000E+010, -4.22577175426E+000, +0.00000000000E+000
+1.86462500000E+010, -4.30391854007E+000, +0.00000000000E+000
+1.86581250000E+010, -4.34716691797E+000, +0.00000000000E+000
+1.86700000000E+010, -4.36496515645E+000, +0.00000000000E+000
+1.86818750000E+010, -4.42191253336E+000, +0.00000000000E+000
+1.86937500000E+010, -4.45327515497E+000, +0.00000000000E+000
+1.87056250000E+010, -4.47194055628E+000, +0.00000000000E+000
+1.87175000000E+010, -4.43523556934E+000, +0.00000000000E+000
+1.87293750000E+010, -4.34293412466E+000, +0.00000000000E+000
+1.87412500000E+010, -4.28526728798E+000, +0.00000000000E+000
+1.87531250000E+010, -4.24091324295E+000, +0.00000000000E+000
+1.87650000000E+010, -4.17727531855E+000, +0.00000000000E+000
+1.87768750000E+010, -4.10624819377E+000, +0.00000000000E+000
+1.87887500000E+010, -4.07512104403E+000, +0.00000000000E+000
+1.88006250000E+010, -4.06311734780E+000, +0.00000000000E+000
+1.88125000000E+010, -4.11480040964E+000, +0.00000000000E+000
+1.88243750000E+010, -4.18365836569E+000, +0.00000000000E+000
+1.88362500000E+010, -4.25522758160E+000, +0.00000000000E+000
+1.88481250000E+010, -4.27052977332E+000, +0.00000000000E+000
+1.88600000000E+010, -4.34658719730E+000, +0.00000000000E+000
+1.88718750000E+010, -4.36082840237E+000, +0.00000000000E+000
+1.88837500000E+010, -4.41974814313E+000, +0.00000000000E+000
+1.88956250000E+010, -4.49905053725E+000, +0.00000000000E+000
+1.89075000000E+010, -4.58337535017E+000, +0.00000000000E+000
+1.89193750000E+010, -4.65235160283E+000, +0.00000000000E+000
+1.89312500000E+010, -4.78012666382E+000, +0.00000000000E+000
+1.89431250000E+010, -4.93213824288E+000, +0.00000000000E+000
+1.89550000000E+010, -5.06430883210E+000, +0.00000000000E+000
+1.89668750000E+010, -5.27182759462E+000, +0.00000000000E+000
+1.89787500000E+010, -5.41471506235E+000, +0.00000000000E+000
+1.89906250000E+010, -5.53020316972E+000, +0.00000000000E+000
+1.90025000000E+010, -5.62917534625E+000, +0.00000000000E+000
+1.90143750000E+010, -5.71432879015E+000, +0.00000000000E+000
+1.90262500000E+010, -5.76020363807E+000, +0.00000000000E+000
+1.90381250000E+010, -5.69708929462E+000, +0.00000000000E+000
+1.90500000000E+010, -5.62713102369E+000, +0.00000000000E+000
+1.90618750000E+010, -5.55570804999E+000, +0.00000000000E+000
+1.90737500000E+010, -5.38135338794E+000, +0.00000000000E+000
+1.90856250000E+010, -5.26459899832E+000, +0.00000000000E+000
+1.90975000000E+010, -5.19275253109E+000, +0.00000000000E+000
+1.91093750000E+010, -5.10008265078E+000, +0.00000000000E+000
+1.91212500000E+010, -5.12100653019E+000, +0.00000000000E+000
+1.91331250000E+010, -5.11027419267E+000, +0.00000000000E+000
+1.91450000000E+010, -5.19150814206E+000, +0.00000000000E+000
+1.91568750000E+010, -5.23543140910E+000, +0.00000000000E+000
+1.91687500000E+010, -5.30814586178E+000, +0.00000000000E+000
+1.91806250000E+010, -5.36217259078E+000, +0.00000000000E+000
+1.91925000000E+010, -5.36796836260E+000, +0.00000000000E+000
+1.92043750000E+010, -5.31571099856E+000, +0.00000000000E+000
+1.92162500000E+010, -5.28529044789E+000, +0.00000000000E+000
+1.92281250000E+010, -5.25711640306E+000, +0.00000000000E+000
+1.92400000000E+010, -5.24976978626E+000, +0.00000000000E+000
+1.92518750000E+010, -5.27182335908E+000, +0.00000000000E+000
+1.92637500000E+010, -5.31309502819E+000, +0.00000000000E+000
+1.92756250000E+010, -5.36871359692E+000, +0.00000000000E+000
+1.92875000000E+010, -5.52116504138E+000, +0.00000000000E+000
+1.92993750000E+010, -5.60069498767E+000, +0.00000000000E+000
+1.93112500000E+010, -5.71296067105E+000, +0.00000000000E+000
+1.93231250000E+010, -5.76033436565E+000, +0.00000000000E+000
+1.93350000000E+010, -5.85035879269E+000, +0.00000000000E+000
+1.93468750000E+010, -5.81996522157E+000, +0.00000000000E+000
+1.93587500000E+010, -5.81803705014E+000, +0.00000000000E+000
+1.93706250000E+010, -5.80171643505E+000, +0.00000000000E+000
+1.93825000000E+010, -5.63391824803E+000, +0.00000000000E+000
+1.93943750000E+010, -5.51979756535E+000, +0.00000000000E+000
+1.94062500000E+010, -5.30778856162E+000, +0.00000000000E+000
+1.94181250000E+010, -5.20409231649E+000, +0.00000000000E+000
+1.94300000000E+010, -5.06677971046E+000, +0.00000000000E+000
+1.94418750000E+010, -5.01744902840E+000, +0.00000000000E+000
+1.94537500000E+010, -4.97022073652E+000, +0.00000000000E+000
+1.94656250000E+010, -4.94133817150E+000, +0.00000000000E+000
+1.94775000000E+010, -4.96282842856E+000, +0.00000000000E+000
+1.94893750000E+010, -4.91773505767E+000, +0.00000000000E+000
+1.95012500000E+010, -4.92292370948E+000, +0.00000000000E+000
+1.95131250000E+010, -4.85491537682E+000, +0.00000000000E+000
+1.95250000000E+010, -4.83092799913E+000, +0.00000000000E+000
+1.95368750000E+010, -4.86401377676E+000, +0.00000000000E+000
+1.95487500000E+010, -4.84019931603E+000, +0.00000000000E+000
+1.95606250000E+010, -4.89319834743E+000, +0.00000000000E+000
+1.95725000000E+010, -4.98539843773E+000, +0.00000000000E+000
+1.95843750000E+010, -5.17842268266E+000, +0.00000000000E+000
+1.95962500000E+010, -5.28527150689E+000, +0.00000000000E+000
+1.96081250000E+010, -5.46165575894E+000, +0.00000000000E+000
+1.96200000000E+010, -5.66591295899E+000, +0.00000000000E+000
+1.96318750000E+010, -5.85780798341E+000, +0.00000000000E+000
+1.96437500000E+010, -6.02139703405E+000, +0.00000000000E+000
+1.96556250000E+010, -6.16043538924E+000, +0.00000000000E+000
+1.96675000000E+010, -6.32732172969E+000, +0.00000000000E+000
+1.96793750000E+010, -6.41422899563E+000, +0.00000000000E+000
+1.96912500000E+010, -6.43497873835E+000, +0.00000000000E+000
+1.97031250000E+010, -6.50247471780E+000, +0.00000000000E+000
+1.97150000000E+010, -6.53676567713E+000, +0.00000000000E+000
+1.97268750000E+010, -6.48155301127E+000, +0.00000000000E+000
+1.97387500000E+010, -6.48016171519E+000, +0.00000000000E+000
+1.97506250000E+010, -6.47881119040E+000, +0.00000000000E+000
+1.97625000000E+010, -6.47433587610E+000, +0.00000000000E+000
+1.97743750000E+010, -6.49797164118E+000, +0.00000000000E+000
+1.97862500000E+010, -6.51290159213E+000, +0.00000000000E+000
+1.97981250000E+010, -6.55111225395E+000, +0.00000000000E+000
+1.98100000000E+010, -6.54153702679E+000, +0.00000000000E+000
+1.98218750000E+010, -6.60878170202E+000, +0.00000000000E+000
+1.98337500000E+010, -6.52905135541E+000, +0.00000000000E+000
+1.98456250000E+010, -6.56301746822E+000, +0.00000000000E+000
+1.98575000000E+010, -6.54385436584E+000, +0.00000000000E+000
+1.98693750000E+010, -6.40869588207E+000, +0.00000000000E+000
+1.98812500000E+010, -6.28743671383E+000, +0.00000000000E+000
+1.98931250000E+010, -6.16505174737E+000, +0.00000000000E+000
+1.99050000000E+010, -6.05823897059E+000, +0.00000000000E+000
+1.99168750000E+010, -5.93129868908E+000, +0.00000000000E+000
+1.99287500000E+010, -5.83784657385E+000, +0.00000000000E+000
+1.99406250000E+010, -5.86828655004E+000, +0.00000000000E+000
+1.99525000000E+010, -5.88443553391E+000, +0.00000000000E+000
+1.99643750000E+010, -5.91150258829E+000, +0.00000000000E+000
+1.99762500000E+010, -5.93635450171E+000, +0.00000000000E+000
+1.99881250000E+010, -6.03788461488E+000, +0.00000000000E+000
+2.00000000000E+010, -6.08789617112E+000, +0.00000000000E+000
