"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.60100000000E+010, -2.07228531521E+000, +0.00000000000E+000
+1.60218750000E+010, -2.08643884714E+000, +0.00000000000E+000
+1.60337500000E+010, -2.13622899365E+000, +0.00000000000E+000
+1.60456250000E+010, -2.22585599457E+000, +0.00000000000E+000
+1.60575000000E+010, -2.26163245490E+000, +0.00000000000E+000
+1.60693750000E+010, -2.32298821575E+000, +0.00000000000E+000
+1.60812500000E+010, -2.38013478752E+000, +0.00000000000E+000
+1.60931250000E+010, -2.43279846977E+000, +0.00000000000E+000
+1.61050000000E+010, -2.47780832589E+000, +0.00000000000E+000
+1.61168750000E+010, -2.41212349883E+000, +0.00000000000E+000
+1.61287500000E+010, -2.37598826318E+000, +0.00000000000E+000
+1.61406250000E+010, -2.33116366785E+000, +0.00000000000E+000
+1.61525000000E+010, -2.25267429112E+000, +0.00000000000E+000
+1.61643750000E+010, -2.22275761020E+000, +0.00000000000E+000
+1.61762500000E+010, -2.19927670808E+000, +0.00000000000E+000
+1.61881250000E+010, -2.14864207997E+000, +0.00000000000E+000
+1.62000000000E+010, -2.12691066627E+000, +0.00000000000E+000
+1.62118750000E+010, -2.14679608749E+000, +0.00000000000E+000
+1.62237500000E+010, -2.14226216570E+000, +0.00000000000E+000
+1.62356250000E+010, -2.18161742920E+000, +0.00000000000E+000
+1.62475000000E+010, -2.16838701429E+000, +0.00000000000E+000
+1.62593750000E+010, -2.16467564313E+000, +0.00000000000E+000
+1.62712500000E+010, -2.13413073223E+000, +0.00000000000E+000
+1.62831250000E+010, -2.11539842537E+000, +0.00000000000E+000
+1.62950000000E+010, -2.12272580077E+000, +0.00000000000E+000
+1.63068750000E+010, -2.09577224038E+000, +0.00000000000E+000
+1.63187500000E+010, -2.06056070027E+000, +0.00000000000E+000
+1.63306250000E+010, -2.05953671841E+000, +0.00000000000E+000
+1.63425000000E+010, -2.07146561136E+000, +0.00000000000E+000
+1.63543750000E+010, -2.09759865969E+000, +0.00000000000E+000
+1.63662500000E+010, -2.12979269925E+000, +0.00000000000E+000
+1.63781250000E+010, -2.17986239838E+000, +0.00000000000E+000
+1.63900000000E+010, -2.23793512199E+000, +0.00000000000E+000
+1.64018750000E+010, -2.23632343028E+000, +0.00000000000E+000
+1.64137500000E+010, -2.22801845074E+000, +0.00000000000E+000
+1.64256250000E+010, -2.24617825361E+000, +0.00000000000E+000
+1.64375000000E+010, -2.20314872132E+000, +0.00000000000E+000
+1.64493750000E+010, -2.14256251004E+000, +0.00000000000E+000
+1.64612500000E+010, -2.11442395877E+000, +0.00000000000E+000
+1.64731250000E+010, -2.08129417860E+000, +0.00000000000E+000
+1.64850000000E+010, -2.05990018264E+000, +0.00000000000E+000
+1.64968750000E+010, -2.05042689289E+000, +0.00000000000E+000
+1.65087500000E+010, -2.06720910192E+000, +0.00000000000E+000
+1.65206250000E+010, -2.11396963023E+000, +0.00000000000E+000
+1.65325000000E+010, -2.12679295270E+000, +0.00000000000E+000
+1.65443750000E+010, -2.15613425431E+000, +0.00000000000E+000
+1.65562500000E+010, -2.18317741544E+000, +0.00000000000E+000
+1.65681250000E+010, -2.15871693832E+000, +0.00000000000E+000
+1.65800000000E+010, -2.13689814740E+000, +0.00000000000E+000
+1.65918750000E+010, -2.11496444721E+000, +0.00000000000E+000
+1.66037500000E+010, -2.06242560037E+000, +0.00000000000E+000
+1.66156250000E+010, -2.01560355344E+000, +0.00000000000E+000
+1.66275000000E+010, -2.00196419481E+000, +0.00000000000E+000
+1.66393750000E+010, -1.98694523497E+000, +0.00000000000E+000
+1.66512500000E+010, -2.04068753723E+000, +0.00000000000E+000
+1.66631250000E+010, -2.06023258876E+000, +0.00000000000E+000
+1.66750000000E+010, -2.12475471671E+000, +0.00000000000E+000
+1.66868750000E+010, -2.18707549534E+000, +0.00000000000E+000
+1.66987500000E+010, -2.27988579596E+000, +0.00000000000E+000
+1.67106250000E+010, -2.33856214397E+000, +0.00000000000E+000
+1.67225000000E+010, -2.41077489793E+000, +0.00000000000E+000
+1.67343750000E+010, -2.42078808248E+000, +0.00000000000E+000
+1.67462500000E+010, -2.40713650335E+000, +0.00000000000E+000
+1.67581250000E+010, -2.36697496496E+000, +0.00000000000E+000
+1.67700000000E+010, -2.36961174394E+000, +0.00000000000E+000
+1.67818750000E+010, -2.28985507577E+000, +0.00000000000E+000
+1.67937500000E+010, -2.23792555942E+000, +0.00000000000E+000
+1.68056250000E+010, -2.20144077570E+000, +0.00000000000E+000
+1.68175000000E+010, -2.19989616076E+000, +0.00000000000E+000
+1.68293750000E+010, -2.17867390974E+000, +0.00000000000E+000
+1.68412500000E+010, -2.19981760677E+000, +0.00000000000E+000
+1.68531250000E+010, -2.16872646952E+000, +0.00000000000E+000
+1.68650000000E+010, -2.15724885797E+000, +0.00000000000E+000
+1.68768750000E+010, -2.11056288213E+000, +0.00000000000E+000
+1.68887500000E+010, -2.09768968281E+000, +0.00000000000E+000
+1.69006250000E+010, -2.06164108209E+000, +0.00000000000E+000
+1.69125000000E+010, -2.02402873703E+000, +0.00000000000E+000
+1.69243750000E+010, -2.00323062389E+000, +0.00000000000E+000
+1.69362500000E+010, -1.97361589233E+000, +0.00000000000E+000
+1.69481250000E+010, -2.02309856699E+000, +0.00000000000E+000
+1.69600000000E+010, -2.03314398720E+000, +0.00000000000E+000
+1.69718750000E+010, -2.06218143702E+000, +0.00000000000E+000
+1.69837500000E+010, -2.16025261757E+000, +0.00000000000E+000
+1.69956250000E+010, -2.18788085622E+000, +0.00000000000E+000
+1.70075000000E+010, -2.21459706932E+000, +0.00000000000E+000
+1.70193750000E+010, -2.23459092729E+000, +0.00000000000E+000
+1.70312500000E+010, -2.20907092619E+000, +0.00000000000E+000
+1.70431250000E+010, -2.21112373097E+000, +0.00000000000E+000
+1.70550000000E+010, -2.17977555572E+000, +0.00000000000E+000
+1.70668750000E+010, -2.12703790921E+000, +0.00000000000E+000
+1.70787500000E+010, -2.10072367357E+000, +0.00000000000E+000
+1.70906250000E+010, -2.09926226052E+000, +0.00000000000E+000
+1.71025000000E+010, -2.06472526290E+000, +0.00000000000E+000
+1.71143750000E+010, -2.04893471478E+000, +0.00000000000E+000
+1.71262500000E+010, -2.04038184882E+000, +0.00000000000E+000
+1.71381250000E+010, -2.06941644570E+000, +0.00000000000E+000
+1.71500000000E+010, -2.08764079667E+000, +0.00000000000E+000
+1.71618750000E+010, -2.08931937101E+000, +0.00000000000E+000
+1.71737500000E+010, -2.07179593768E+000, +0.00000000000E+000
+1.71856250000E+010, -2.10761725448E+000, +0.00000000000E+000
+1.71975000000E+010, -2.13762232397E+000, +0.00000000000E+000
+1.72093750000E+010, -2.11853601395E+000, +0.00000000000E+000
+1.72212500000E+010, -2.12899587303E+000, +0.00000000000E+000
+1.72331250000E+010, -2.08700615371E+000, +0.00000000000E+000
+1.72450000000E+010, -2.08608009572E+000, +0.00000000000E+000
+1.72568750000E+010, -2.08335040684E+000, +0.00000000000E+000
+1.72687500000E+010, -2.02340965597E+000, +0.00000000000E+000
+1.72806250000E+010, -1.98895064939E+000, +0.00000000000E+000
+1.72925000000E+010, -1.97005136035E+000, +0.00000000000E+000
+1.73043750000E+010, -1.99078225404E+000, +0.00000000000E+000
+1.73162500000E+010, -1.98163205405E+000, +0.00000000000E+000
+1.73281250000E+010, -2.01463091092E+000, +0.00000000000E+000
+1.73400000000E+010, -2.03773690755E+000, +0.00000000000E+000
+1.73518750000E+010, -2.08360354331E+000, +0.00000000000E+000
+1.73637500000E+010, -2.19984510963E+000, +0.00000000000E+000
+1.73756250000E+010, -2.21441647322E+000, +0.00000000000E+000
+1.73875000000E+010, -2.27849239533E+000, +0.00000000000E+000
+1.73993750000E+010, -2.34862738175E+000, +0.00000000000E+000
+1.74112500000E+010, -2.36627069347E+000, +0.00000000000E+000
+1.74231250000E+010, -2.39203174141E+000, +0.00000000000E+000
+1.74350000000E+010, -2.42224101228E+000, +0.00000000000E+000
+1.74468750000E+010, -2.36265387015E+000, +0.00000000000E+000
+1.74587500000E+010, -2.35107194349E+000, +0.00000000000E+000
+1.74706250000E+010, -2.31889847086E+000, +0.00000000000E+000
+1.74825000000E+010, -2.28858548128E+000, +0.00000000000E+000
+1.74943750000E+010, -2.27936906256E+000, +0.00000000000E+000
+1.75062500000E+010, -2.32177682543E+000, +0.00000000000E+000
+1.75181250000E+010, -2.35527562682E+000, +0.00000000000E+000
+1.75300000000E+010, -2.39438336264E+000, +0.00000000000E+000
+1.75418750000E+010, -2.47643404428E+000, +0.00000000000E+000
+1.75537500000E+010, -2.52958398805E+000, +0.00000000000E+000
+1.75656250000E+010, -2.61731504947E+000, +0.00000000000E+000
+1.75775000000E+010, -2.60351999545E+000, +0.00000000000E+000
+1.75893750000E+010, -2.62492470556E+000, +0.00000000000E+000
+1.76012500000E+010, -2.52656843616E+000, +0.00000000000E+000
+1.76131250000E+010, -2.49229408552E+000, +0.00000000000E+000
+1.76250000000E+010, -2.40603179041E+000, +0.00000000000E+000
+1.76368750000E+010, -2.31575991667E+000, +0.00000000000E+000
+1.76487500000E+010, -2.18906517820E+000, +0.00000000000E+000
+1.76606250000E+010, -2.15114745556E+000, +0.00000000000E+000
+1.76725000000E+010, -2.09001695018E+000, +0.00000000000E+000
+1.76843750000E+010, -2.07369396710E+000, +0.00000000000E+000
+1.76962500000E+010, -2.14006913978E+000, +0.00000000000E+000
+1.77081250000E+010, -2.06298847088E+000, +0.00000000000E+000
+1.77200000000E+010, -2.07373938446E+000, +0.00000000000E+000
+1.77318750000E+010, -2.12053048041E+000, +0.00000000000E+000
+1.77437500000E+010, -2.08023140010E+000, +0.00000000000E+000
+1.77556250000E+010, -2.16720351465E+000, +0.00000000000E+000
+1.77675000000E+010, -2.19385587369E+000, +0.00000000000E+000
+1.77793750000E+010, -2.26098102359E+000, +0.00000000000E+000
+1.77912500000E+010, -2.34750026664E+000, +0.00000000000E+000
+1.78031250000E+010, -2.54032976294E+000, +0.00000000000E+000
+1.78150000000E+010, -2.69433471135E+000, +0.00000000000E+000
+1.78268750000E+010, -2.91914041525E+000, +0.00000000000E+000
+1.78387500000E+010, -3.10331977172E+000, +0.00000000000E+000
+1.78506250000E+010, -3.35078520213E+000, +0.00000000000E+000
+1.78625000000E+010, -3.57769555667E+000, +0.00000000000E+000
+1.78743750000E+010, -3.63647806507E+000, +0.00000000000E+000
+1.78862500000E+010, -3.77446805233E+000, +0.00000000000E+000
+1.78981250000E+010, -3.73466191459E+000, +0.00000000000E+000
+1.79100000000E+010, -3.73059027883E+000, +0.00000000000E+000
+1.79218750000E+010, -3.68761856385E+000, +0.00000000000E+000
+1.79337500000E+010, -3.57932505424E+000, +0.00000000000E+000
+1.79456250000E+010, -3.43137518134E+000, +0.00000000000E+000
+1.79575000000E+010, -3.28833797952E+000, +0.00000000000E+000
+1.79693750000E+010, -3.23083425002E+000, +0.00000000000E+000
+1.79812500000E+010, -3.13158582453E+000, +0.00000000000E+000
+1.79931250000E+010, -3.08986814910E+000, +0.00000000000E+000
+1.80050000000E+010, -3.04214460951E+000, +0.00000000000E+000
+1.80168750000E+010, -2.98850849033E+000, +0.00000000000E+000
+1.80287500000E+010, -2.92700380978E+000, +0.00000000000E+000
+1.80406250000E+010, -2.83218511105E+000, +0.00000000000E+000
+1.80525000000E+010, -2.74042224945E+000, +0.00000000000E+000
+1.80643750000E+010, -2.58219679237E+000, +0.00000000000E+000
+1.80762500000E+010, -2.41694319531E+000, +0.00000000000E+000
+1.80881250000E+010, -2.26938208958E+000, +0.00000000000E+000
+1.81000000000E+010, -2.11360405425E+000, +0.00000000000E+000
+1.81118750000E+010, -1.96121429767E+000, +0.00000000000E+000
+1.81237500000E+010, -1.86860857450E+000, +0.00000000000E+000
+1.81356250000E+010, -1.77911741503E+000, +0.00000000000E+000
+1.81475000000E+010, -1.78974526470E+000, +0.00000000000E+000
+1.81593750000E+010, -1.85058580400E+000, +0.00000000000E+000
+1.81712500000E+010, -1.84274224055E+000, +0.00000000000E+000
+1.81831250000E+010, -1.88451205450E+000, +0.00000000000E+000
+1.81950000000E+010, -1.94612130223E+000, +0.00000000000E+000
+1.82068750000E+010, -1.98034713269E+000, +0.00000000000E+000
+1.82187500000E+010, -1.98172128429E+000, +0.00000000000E+000
+1.82306250000E+010, -2.02754587737E+000, +0.00000000000E+000
+1.82425000000E+010, -1.99795779515E+000, +0.00000000000E+000
+1.82543750000E+010, -2.03491419344E+000, +0.00000000000E+000
+1.82662500000E+010, -2.02414414797E+000, +0.00000000000E+000
+1.82781250000E+010, -2.04825241571E+000, +0.00000000000E+000
+1.82900000000E+010, -2.03229894816E+000, +0.00000000000E+000
+1.83018750000E+010, -2.07887514193E+000, +0.00000000000E+000
+1.83137500000E+010, -2.13854757381E+000, +0.00000000000E+000
+1.83256250000E+010, -2.17151948867E+000, +0.00000000000E+000
+1.83375000000E+010, -2.17631542021E+000, +0.00000000000E+000
+1.83493750000E+010, -2.18226773069E+000, +0.00000000000E+000
+1.83612500000E+010, -2.16448506744E+000, +0.00000000000E+000
+1.83731250000E+010, -2.13160547030E+000, +0.00000000000E+000
+1.83850000000E+010, -2.11144508218E+000, +0.00000000000E+000
+1.83968750000E+010, -2.08532268604E+000, +0.00000000000E+000
+1.84087500000E+010, -2.00252710229E+000, +0.00000000000E+000
+1.84206250000E+010, -1.99975426267E+000, +0.00000000000E+000
+1.84325000000E+010, -1.96926821575E+000, +0.00000000000E+000
+1.84443750000E+010, -1.99171484957E+000, +0.00000000000E+000
+1.84562500000E+010, -2.07276648041E+000, +0.00000000000E+000
+1.84681250000E+010, -2.07887199419E+000, +0.00000000000E+000
+1.84800000000E+010, -2.19648450769E+000, +0.00000000000E+000
+1.84918750000E+010, -2.21516849353E+000, +0.00000000000E+000
+1.85037500000E+010, -2.26670086503E+000, +0.00000000000E+000
+1.85156250000E+010, -2.36020776456E+000, +0.00000000000E+000
+1.85275000000E+010, -2.37181544318E+000, +0.00000000000E+000
+1.85393750000E+010, -2.34108299206E+000, +0.00000000000E+000
+1.85512500000E+010, -2.32043965912E+000, +0.00000000000E+000
+1.85631250000E+010, -2.30742328287E+000, +0.00000000000E+000
+1.85750000000E+010, -2.26463863356E+000, +0.00000000000E+000
+1.85868750000E+010, -2.25630718247E+000, +0.00000000000E+000
+1.85987500000E+010, -2.20374730085E+000, +0.00000000000E+000
+1.86106250000E+010, -2.17626818908E+000, +0.00000000000E+000
+1.86225000000E+010, -2.16793460221E+000, +0.00000000000E+000
+1.86343750000E+010, -2.15531599638E+000, +0.00000000000E+000
+1.86462500000E+010, -2.19617891282E+000, +0.00000000000E+000
+1.86581250000E+010, -2.24252114092E+000, +0.00000000000E+000
+1.86700000000E+010, -2.26754657184E+000, +0.00000000000E+000
+1.86818750000E+010, -2.34305702893E+000, +0.00000000000E+000
+1.86937500000E+010, -2.43969761583E+000, +0.00000000000E+000
+1.87056250000E+010, -2.52969400639E+000, +0.00000000000E+000
+1.87175000000E+010, -2.55911953604E+000, +0.00000000000E+000
+1.87293750000E+010, -2.61678024542E+000, +0.00000000000E+000
+1.87412500000E+010, -2.61246978057E+000, +0.00000000000E+000
+1.87531250000E+010, -2.59979376509E+000, +0.00000000000E+000
+1.87650000000E+010, -2.59687424032E+000, +0.00000000000E+000
+1.87768750000E+010, -2.53768157044E+000, +0.00000000000E+000
+1.87887500000E+010, -2.42605048873E+000, +0.00000000000E+000
+1.88006250000E+010, -2.33289132285E+000, +0.00000000000E+000
+1.88125000000E+010, -2.28825696134E+000, +0.00000000000E+000
+1.88243750000E+010, -2.22954051715E+000, +0.00000000000E+000
+1.88362500000E+010, -2.22219404229E+000, +0.00000000000E+000
+1.88481250000E+010, -2.14755717395E+000, +0.00000000000E+000
+1.88600000000E+010, -2.15499696300E+000, +0.00000000000E+000
+1.88718750000E+010, -2.15211818738E+000, +0.00000000000E+000
+1.88837500000E+010, -2.09517777483E+000, +0.00000000000E+000
+1.88956250000E+010, -2.08335951915E+000, +0.00000000000E+000
+1.89075000000E+010, -2.03927251067E+000, +0.00000000000E+000
+1.89193750000E+010, -2.02726384391E+000, +0.00000000000E+000
+1.89312500000E+010, -2.00510989440E+000, +0.00000000000E+000
+1.89431250000E+010, -1.99159499218E+000, +0.00000000000E+000
+1.89550000000E+010, -1.99438699318E+000, +0.00000000000E+000
+1.89668750000E+010, -1.98614125687E+000, +0.00000000000E+000
+1.89787500000E+010, -2.06235009996E+000, +0.00000000000E+000
+1.89906250000E+010, -2.13560362654E+000, +0.00000000000E+000
+1.90025000000E+010, -2.19786426105E+000, +0.00000000000E+000
+1.90143750000E+010, -2.28207986620E+000, +0.00000000000E+000
+1.90262500000E+010, -2.35453241191E+000, +0.00000000000E+000
+1.90381250000E+010, -2.43091581730E+000, +0.00000000000E+000
+1.90500000000E+010, -2.48742380239E+000, +0.00000000000E+000
+1.90618750000E+010, -2.52584254474E+000, +0.00000000000E+000
+1.90737500000E+010, -2.53135784288E+000, +0.00000000000E+000
+1.90856250000E+010, -2.51588503824E+000, +0.00000000000E+000
+1.90975000000E+010, -2.45295119207E+000, +0.00000000000E+000
+1.91093750000E+010, -2.40877628531E+000, +0.00000000000E+000
+1.91212500000E+010, -2.37121775910E+000, +0.00000000000E+000
+1.91331250000E+010, -2.35835802249E+000, +0.00000000000E+000
+1.91450000000E+010, -2.28821951647E+000, +0.00000000000E+000
+1.91568750000E+010, -2.33764143268E+000, +0.00000000000E+000
+1.91687500000E+010, -2.33836949404E+000, +0.00000000000E+000
+1.91806250000E+010, -2.35993198203E+000, +0.00000000000E+000
+1.91925000000E+010, -2.37978150544E+000, +0.00000000000E+000
+1.92043750000E+010, -2.38821973441E+000, +0.00000000000E+000
+1.92162500000E+010, -2.32761330256E+000, +0.00000000000E+000
+1.92281250000E+010, -2.25629313776E+000, +0.00000000000E+000
+1.92400000000E+010, -2.22634169325E+000, +0.00000000000E+000
+1.92518750000E+010, -2.21811048368E+000, +0.00000000000E+000
+1.92637500000E+010, -2.09522117513E+000, +0.00000000000E+000
+1.92756250000E+010, -2.09171323512E+000, +0.00000000000E+000
+1.92875000000E+010, -2.05468808417E+000, +0.00000000000E+000
+1.92993750000E+010, -2.09971477876E+000, +0.00000000000E+000
+1.93112500000E+010, -2.19031476063E+000, +0.00000000000E+000
+1.93231250000E+010, -2.30498085281E+000, +0.00000000000E+000
+1.93350000000E+010, -2.45282632914E+000, +0.00000000000E+000
+1.93468750000E+010, -2.51312617187E+000, +0.00000000000E+000
+1.93587500000E+010, -2.64071991782E+000, +0.00000000000E+000
+1.93706250000E+010, -2.76710207614E+000, +0.00000000000E+000
+1.93825000000E+010, -2.83845691051E+000, +0.00000000000E+000
+1.93943750000E+010, -2.81700479435E+000, +0.00000000000E+000
+1.94062500000E+010, -2.83984856876E+000, +0.00000000000E+000
+1.94181250000E+010, -2.81708939778E+000, +0.00000000000E+000
+1.94300000000E+010, -2.74873753629E+000, +0.00000000000E+000
+1.94418750000E+010, -2.67976120797E+000, +0.00000000000E+000
+1.94537500000E+010, -2.61137771519E+000, +0.00000000000E+000
+1.94656250000E+010, -2.50113893577E+000, +0.00000000000E+000
+1.94775000000E+010, -2.48231711636E+000, +0.00000000000E+000
+1.94893750000E+010, -2.37903312770E+000, +0.00000000000E+000
+1.95012500000E+010, -2.33809371889E+000, +0.00000000000E+000
+1.95131250000E+010, -2.29857247900E+000, +0.00000000000E+000
+1.95250000000E+010, -2.24797135561E+000, +0.00000000000E+000
+1.95368750000E+010, -2.16433579691E+000, +0.00000000000E+000
+1.95487500000E+010, -2.12499549906E+000, +0.00000000000E+000
+1.95606250000E+010, -2.03746146743E+000, +0.00000000000E+000
+1.95725000000E+010, -1.96860383353E+000, +0.00000000000E+000
+1.95843750000E+010, -1.91999225472E+000, +0.00000000000E+000
+1.95962500000E+010, -1.87004128299E+000, +0.00000000000E+000
+1.96081250000E+010, -1.91111680936E+000, +0.00000000000E+000
+1.96200000000E+010, -1.96362526843E+000, +0.00000000000E+000
+1.96318750000E+010, -2.06450527487E+000, +0.00000000000E+000
+1.96437500000E+010, -2.13672626494E+000, +0.00000000000E+000
+1.96556250000E+010, -2.28697793230E+000, +0.00000000000E+000
+1.96675000000E+010, -2.37951828974E+000, +0.00000000000E+000
+1.96793750000E+010, -2.52751281216E+000, +0.00000000000E+000
+1.96912500000E+010, -2.59608543599E+000, +0.00000000000E+000
+1.97031250000E+010, -2.57444301300E+000, +0.00000000000E+000
+1.97150000000E+010, -2.64088957321E+000, +0.00000000000E+000
+1.97268750000E+010, -2.61481138323E+000, +0.00000000000E+000
+1.97387500000E+010, -2.57162584916E+000, +0.00000000000E+000
+1.97506250000E+010, -2.63062177138E+000, +0.00000000000E+000
+1.97625000000E+010, -2.55884947569E+000, +0.00000000000E+000
+1.97743750000E+010, -2.55035555015E+000, +0.00000000000E+000
+1.97862500000E+010, -2.52604748223E+000, +0.00000000000E+000
+1.97981250000E+010, -2.53507329522E+000, +0.00000000000E+000
+1.98100000000E+010, -2.54264363830E+000, +0.00000000000E+000
+1.98218750000E+010, -2.50857816655E+000, +0.00000000000E+000
+1.98337500000E+010, -2.53948025040E+000, +0.00000000000E+000
+1.98456250000E+010, -2.54363594035E+000, +0.00000000000E+000
+1.98575000000E+010, -2.52504917638E+000, +0.00000000000E+000
+1.98693750000E+010, -2.57291766456E+000, +0.00000000000E+000
+1.98812500000E+010, -2.50465615565E+000, +0.00000000000E+000
+1.98931250000E+010, -2.49666231891E+000, +0.00000000000E+000
+1.99050000000E+010, -2.48036243396E+000, +0.00000000000E+000
+1.99168750000E+010, -2.39445035216E+000, +0.00000000000E+000
+1.99287500000E+010, -2.34324886375E+000, +0.00000000000E+000
+1.99406250000E+010, -2.34836567982E+000, +0.00000000000E+000
+1.99525000000E+010, -2.30453784120E+000, +0.00000000000E+000
+1.99643750000E+010, -2.32728738604E+000, +0.00000000000E+000
+1.99762500000E+010, -2.25341231361E+000, +0.00000000000E+000
+1.99881250000E+010, -2.27788292457E+000, +0.00000000000E+000
+2.00000000000E+010, -2.23655286562E+000, +0.00000000000E+000
